id,radius,name,hasCollision,breaksOnHit,visibleByTime,hasAnimation,borderBoxLength,borderBoxWidth,borderBoxHeight,materialsFile,definitionFile,modelFile,tags
14770,8.60272,int_brothelseats,No,No,"No, visible always",No,13.51961,10.59642,0.981348,genintgenintint3.txd,gen_int3.ide,int_brothelseats.dff,Furniture|Interiors and interior details
14771,26.6802,int3int_brothel,Yes,No,"No, visible always",No,45.2775,28.5728,4.49441,int_brothelint3.txd,gen_int3.ide,int3int_brothel.dff,
14772,0.401742,int3int_LOW_TV,No,No,"No, visible always",No,0.573515,0.443098,0.421443,int_brothelint3.txd,gen_int3.ide,int3int_LOW_TV.dff,Electrician|Electronics|TVs
14773,0.565975,int3int_brothel03,No,No,"No, visible always",No,0.975268,0.1765923,0.546789,int_brothelint3.txd,gen_int3.ide,int3int_brothel03.dff,
14774,0.565975,int_5kb_flykiller,No,No,"No, visible always",No,0.975268,0.1765918,0.546789,int_brothelint3.txd,gen_int3.ide,int_5kb_flykiller.dff,
14775,0.565975,int3int_brothel04,No,No,"No, visible always",No,0.975268,0.1765923,0.546789,int_brothelint3.txd,gen_int3.ide,int3int_brothel04.dff,
14776,35.8164,int3int_carupg_int,Yes,No,"No, visible always",No,36.8922,32.7632,13.35286,genintINTCARint3.txd,gen_int3.ide,int3int_carupg_int.dff,
14777,20.8058,int_5weecasino,Yes,No,"No, visible always",No,30.91705,29.3842,5.8544,int_casinoint3.txd,gen_int3.ide,int_5weecasino.dff,
14778,12.2556,int_boxing02,No,No,"No, visible always",No,18.62414,15.86695,1.735629,intring_gymint3.txd,gen_int3.ide,int_boxing02.dff,
14779,12.4429,int_boxing03,No,No,"No, visible always",No,21.734,11.70361,3.32304,intring_gymint3.txd,gen_int3.ide,int_boxing03.dff,
1478,0.858208,DYN_post_box,Yes,Yes,"No, visible always",No,0.2172293,0.543697,1.358927,BREAK_GARDEN.txd,dynamic2.ide,DYN_post_box.dff,
14780,5.77565,in_bxing04,Yes,No,"No, visible always",No,6.27111,6.2732,1.675879,Lring_gmint3.txd,gen_int3.ide,in_bxing04.dff,
14781,5.81099,in_bxing05,Yes,No,"No, visible always",No,6.27112,6.2732,2.15968,Lring_gmint3.txd,gen_int3.ide,in_bxing05.dff,Sports facilities
14782,3.27407,int3int_boxing30,Yes,No,"No, visible always",No,6.17139,0.758911,2.05334,intring_gymint3.txd,gen_int3.ide,int3int_boxing30.dff,
14783,14.6009,int3int_kbsgarage,Yes,No,"No, visible always",No,15.97657,12.69564,4.03895,intgarage2aint3.txd,gen_int3.ide,int3int_kbsgarage.dff,
14784,53.9529,genint_warehs,Yes,No,"No, visible always",No,74.7454,82.3308,20.61805,genintwarehsint3.txd,gen_int3.ide,genint_warehs.dff,
14785,12.9277,gen_otb,Yes,No,"No, visible always",No,17.94942,13.54191,5.73664,gen_offtrackINT.txd,gen_int3.ide,gen_otb.dff,
14786,20.3711,ab_sfGymBeams1,Yes,No,"No, visible always",No,20.5954,34.8688,7.95683,ab_sfGymBeams.txd,gen_int3.ide,ab_sfGymBeams1.dff,
14787,16.5243,ab_sfGymBits02a,Yes,No,"No, visible always",No,17.97495,26.2245,0.2000131,ab_sfGymBits02.txd,gen_int3.ide,ab_sfGymBits02a.dff,
14788,15.6015,ab_sfGymBits01a,Yes,No,"No, visible always",No,21.36275,20.31135,7.957491,ab_sfGymBits01.txd,gen_int3.ide,ab_sfGymBits01a.dff,
14789,30.5683,ab_sfGymMain1,Yes,No,"No, visible always",No,25.524,35.14611,8.11682,ab_sfGymMain.txd,gen_int3.ide,ab_sfGymMain1.dff,
1479,4.96142,DYN_GAZ_1,Yes,Yes,"No, visible always",No,6.69473,3.09882,2.87683,gazebo.txd,dynamic2.ide,DYN_GAZ_1.dff,
14790,19.9554,ab_sfGymBits03a,No,No,"No, visible always",No,19.61993,34.1627,7.74099,ab_sfGymBits02.txd,gen_int3.ide,ab_sfGymBits03a.dff,
14791,5.81948,a_vgsGymBoxa,Yes,No,"No, visible always",No,6.27321,6.27112,2.212411,L_vgGyBox.txd,gen_int3.ide,a_vgsGymBoxa.dff,
14792,15.115,ab_vgsGymBits01a,Yes,No,"No, visible always",No,19.82308,21.2922,3.00869,ab_vgsGymBits01.txd,gen_int3.ide,ab_vgsGymBits01a.dff,
14793,11.9812,ab_vegasGymLitesa,No,No,"No, visible always",No,17.14734,16.73804,0.2226291,ab_vegasGymLites.txd,gen_int3.ide,ab_vegasGymLitesa.dff,Sports facilities
14794,21.2888,ab_vegasGymMain2,Yes,No,"No, visible always",No,20.7098,22.102,5.18591,ab_vegasGymMain.txd,gen_int3.ide,ab_vegasGymMain2.dff,
14795,44.6527,genint3_smashtv,Yes,No,"No, visible always",No,64.9796,60.3302,10.7776,smashtv.txd,gen_int3.ide,genint3_smashtv.dff,
14796,11.3602,int_kbsgarage05b,Yes,No,"No, visible always",No,13.56032,12.69562,4.09661,genintintgarage2.txd,gen_int3.ide,int_kbsgarage05b.dff,
14797,9.56578,int_kbsgarage3b,Yes,No,"No, visible always",No,13.25943,12.69563,5.3875,genintintgarage3b.txd,gen_int3.ide,int_kbsgarage3b.dff,
14798,14.4271,int_kbsgarage3,Yes,No,"No, visible always",No,15.93363,12.69625,5.60625,int_kbsgarage3.txd,gen_int3.ide,int_kbsgarage3.dff,
1480,1.47601,DYN_GAZ_2,Yes,Yes,"No, visible always",No,1.733029,0.725941,2.27686,gazebo.txd,dynamic2.ide,DYN_GAZ_2.dff,
14800,2.69425,gen_otb_bits,Yes,No,"No, visible always",No,3.39452,1.748248,2.451506,gen_otb_bits.txd,gen_int3.ide,gen_otb_bits.dff,
14801,12.8308,Bdups_main,Yes,No,"No, visible always",No,11.669942,9.45779,2.51815,Lee_BdupsMain.txd,gen_int3.ide,Bdups_main.dff,One floor|Residential house
14802,5.5142,BDups_interior,No,No,"No, visible always",No,7.29352,8.08354,2.63084,Lee_Bdupsflat.txd,gen_int3.ide,BDups_interior.dff,
14803,8.33065,BDupsNEW,Yes,No,"No, visible always",No,8.2438,9.809,4.05749,BDupsNew.txd,gen_int3.ide,BDupsNEW.dff,
14804,1.21444,BDups_plant,No,No,"No, visible always",No,1.716374,1.50775,1.949768,BDupsNew.txd,gen_int3.ide,BDups_plant.dff,Plants|Tree
14805,4.72678,BDupsNew_int,No,No,"No, visible always",No,7.26347,6.38664,1.776393,BDupsfurn.txd,gen_int3.ide,BDupsNew_int.dff,
14806,2.45843,BDupshifi,No,No,"No, visible always",No,4.43661,1.378037,2.007917,BDupshifi.txd,gen_int3.ide,BDupshifi.dff,
14807,5.31617,BDupslight01,No,No,"No, visible always",No,6.89722,7.9165,2.54768,BDupslight.txd,gen_int3.ide,BDupslight01.dff,
14808,14.9736,Strip2_Building,Yes,No,"No, visible always",No,12.31638,24.08255,2.98433,Lee_Strip2.txd,gen_int3.ide,Strip2_Building.dff,Interiors and interior details
14809,6.58093,Strip2_Platforms,Yes,No,"No, visible always",No,9.50275,9.32851,0.74642,Lee_Strip2.txd,gen_int3.ide,Strip2_Platforms.dff,
1481,0.938274,DYN_BAR_B_Q,Yes,Yes,"No, visible always",No,0.929322,0.61342,1.41315,BREAK_STREET2.txd,dynamic2.ide,DYN_BAR_B_Q.dff,
14810,10.7272,Strip2_Tables,Yes,No,"No, visible always",No,11.72284,17.77942,2.94881,Lee_Strip2.txd,gen_int3.ide,Strip2_Tables.dff,
14811,9.9664,Strip2_neon,Yes,No,"No, visible always",No,11.76026,16.08768,2.130679,Lee_Strip2_1.txd,gen_int3.ide,Strip2_neon.dff,
14812,5.43053,StudioHall_frames,No,No,"No, visible always",No,4.16611,10.00031,1.41265,LEE_StudHall.txd,gen_int3.ide,StudioHall_frames.dff,
14813,7.01859,StudioHall_Furn,No,No,"No, visible always",No,4.20022,13.35593,2.259626,LEE_StudHall.txd,gen_int3.ide,StudioHall_Furn.dff,Furniture|Interiors and interior details
14814,11.1849,StudioHallBuild,Yes,No,"No, visible always",No,8.42678,16.81527,3.58771,LEE_StudHall.txd,gen_int3.ide,StudioHallBuild.dff,
14815,19.0727,Whhouse_main,Yes,No,"No, visible always",No,30.7413,22.5554,3.58823,WHore_main.txd,gen_int3.ide,Whhouse_main.dff,
14816,18.5543,Whhouse_furn,Yes,No,"No, visible always",No,29.5435,19.7079,3.09114,WHore_furn.txd,gen_int3.ide,Whhouse_furn.dff,
14817,12.2208,Whhouse_Rms,Yes,No,"No, visible always",No,14.24744,20.2247,3.61551,WHore_Rms.txd,gen_int3.ide,Whhouse_Rms.dff,
14819,1.47784,OG_Door,No,No,"No, visible always",No,1.519172,0.117707,2.53266,straps_int.txd,gen_int3.ide,OG_Door.dff,Door
1482,5.12364,DYN_GARRAGE1,Yes,Yes,"No, visible always",No,3.69211,6.69472,2.87683,gazebo.txd,dynamic2.ide,DYN_GARRAGE1.dff,
14820,1.03062,dj_stuff,No,No,"No, visible always",No,1.986157,0.544123,0.223361,mixkb1.txd,gen_int3.ide,dj_stuff.dff,
14821,10.4637,mc_straps_int,Yes,No,"No, visible always",No,11.07458,13.55474,3.50003,straps_int.txd,gen_int3.ide,mc_straps_int.dff,
14822,2.87121,Gym2_doorway,Yes,No,"No, visible always",No,3.61528,3.8015249,2.49749,ab_sfGymMain.txd,gen_int3.ide,Gym2_doorway.dff,
14823,3.09368,Gym3_doorway,Yes,No,"No, visible always",No,3.61528,3.8015267,3.398063,ab_sfGymMain.txd,gen_int3.ide,Gym3_doorway.dff,
14824,3.12092,Gym1_doorway,Yes,No,"No, visible always",No,3.61528,3.8015246,3.496309,ab_sfGymMain.txd,gen_int3.ide,Gym1_doorway.dff,
14825,20.139,int_boxing07,Yes,No,"No, visible always",No,23.7066,23.7067,4.50703,genintint2_gym.txd,gen_int3.ide,int_boxing07.dff,Interiors and interior details|Sports facilities
14826,4.16434,int_kbsgarage2,No,No,"No, visible always",No,7.51845,3.93465,1.540966,genintintgarage2a.txd,gen_int3.ide,int_kbsgarage2.dff,
14827,11.8657,ab_sfGymBits01a2,No,No,"No, visible always",No,21.3628,7.22912,7.95749,ab_sfGymBits01.txd,gen_int3.ide,ab_sfGymBits01a2.dff,
14828,2.97491,LM_strip2Priv,No,No,"No, visible always",No,5.30834,5.99252,2.8043,Lee_Strip2.txd,gen_int3.ide,LM_strip2Priv.dff,
14829,9.97016,strip_signs,No,No,"No, visible always",No,14.09546,14.05906,2.419496,Lee_StripClub1.txd,gen_int3.ide,strip_signs.dff,
1483,4.80987,DYN_GARRAGE2,Yes,Yes,"No, visible always",No,3.69211,6.69473,3.281393,BREAK_STREET2.txd,dynamic2.ide,DYN_GARRAGE2.dff,
14830,16.4676,strip_lights,No,No,"No, visible always",No,23.0028,25.964,0.26788,Lee_StripClub1.txd,gen_int3.ide,strip_lights.dff,
14831,5.313,LM_stripbar,Yes,No,"No, visible always",No,9.058595,3.1258,2.219341,Lee_StripClub1.txd,gen_int3.ide,LM_stripbar.dff,
14832,7.87484,LM_stripCorner,Yes,No,"No, visible always",No,9.08332,6.961,1.522629,Lee_StripClub.txd,gen_int3.ide,LM_stripCorner.dff,
14833,11.7767,LM_stripchairs1,Yes,No,"No, visible always",No,4.1397,22.3176,1.29884,Lee_StripClub.txd,gen_int3.ide,LM_stripchairs1.dff,
14834,1.51493,LM_stripplant,Yes,No,"No, visible always",No,1.107869,1.370093,2.635392,Lee_StripClub.txd,gen_int3.ide,LM_stripplant.dff,
14835,10.4755,LM_stripColumns,Yes,No,"No, visible always",No,14.32282,12.430961,4.283835,Lee_StripClub.txd,gen_int3.ide,LM_stripColumns.dff,
14836,10.7339,LM_strippoles,No,No,"No, visible always",No,17.91591,11.8049,1.01127,Lee_StripClub.txd,gen_int3.ide,LM_strippoles.dff,
14837,11.4785,LM_stripchairs,Yes,No,"No, visible always",No,4,20.000011,1.20003,Lee_StripClub.txd,gen_int3.ide,LM_stripchairs.dff,
14838,24.0016,int_strip_club,Yes,No,"No, visible always",No,25,38.2153,3.74557,Lee_StripClub.txd,gen_int3.ide,int_strip_club.dff,
14839,5.27557,LM_stripPriv,No,No,"No, visible always",No,11.81928,12.08202,3.39137,Lee_StripPriv.txd,gen_int3.ide,LM_stripPriv.dff,
1484,0.165821,CJ_BEAR_BOTTLE,No,No,"No, visible always",No,0.3205251,0.3277439,0.327933,PLAYER_PROPS.txd,dynamic2.ide,CJ_BEAR_BOTTLE.dff,Bar|Bottle
14840,3.07052,Bdups_graf,No,No,"No, visible always",No,2.302747,6.02208,5.39523,Lee_BdupsMain.txd,gen_int3.ide,Bdups_graf.dff,
14842,1.86342,int_policeA07,No,No,"No, visible always",No,1.782481,3.10989,1.217539,genintintpoliceA.txd,gen_int4.ide,int_policeA07.dff,
14843,6.17401,int_policeA01,Yes,No,"No, visible always",No,11.2224,0.1420513,2.5,genintintpoliceA.txd,gen_int4.ide,int_policeA01.dff,
14844,18.4958,int_policeA02,Yes,No,"No, visible always",No,19.41676,31.0529,4.96461,genintintpoliceA.txd,gen_int4.ide,int_policeA02.dff,
14845,13.481,int_policeA03,No,No,"No, visible always",No,23.0959,13.61944,2.91676,int_policeA03a.txd,gen_int4.ide,int_policeA03.dff,
14846,35.2107,int_ppol,Yes,No,"No, visible always",No,33.5363,56.5022,10.19999,genintintpoliceB.txd,gen_int4.ide,int_ppol.dff,
14847,36.2301,mp_sfpd_big,Yes,No,"No, visible always",No,65.2195,24.9152,15.46829,mp_policeSF.txd,gen_int4.ide,mp_sfpd_big.dff,
14848,29.7493,mp_sfpd_stairs1,No,No,"No, visible always",No,58.6214,13.74756,11.20004,mp_policeSF.txd,gen_int4.ide,mp_sfpd_stairs1.dff,
14849,11.5991,mp_sfpd_lights1,No,No,"No, visible always",No,13.64965,14.58462,11.87701,mp_policeSF.txd,gen_int4.ide,mp_sfpd_lights1.dff,
1485,0.0604719,CJ_CIGGY,No,No,"No, visible always",No,0.102993,0.0690106,0.0268218,PLAYER_PROPS.txd,dynamic2.ide,CJ_CIGGY.dff,Accessories
14850,15.9999,mp_sfpd_obj1,No,No,"No, visible always",No,29.6195,12.34711,8.78516,mp_policeSF.txd,gen_int4.ide,mp_sfpd_obj1.dff,
14851,34.3506,mp_sfpd_signa,No,No,"No, visible always",No,65.2215,20.6596,11.69862,mp_policeSF.txd,gen_int4.ide,mp_sfpd_signa.dff,
14852,31.9795,mp_sfpd_win1,No,No,"No, visible always",No,63.2647,0.669761,9.93615,mp_policeSF.txd,gen_int4.ide,mp_sfpd_win1.dff,
14853,48.0041,veg_pol_main2,Yes,No,"No, visible always",No,74.1307,59.984,10.30316,gen_pol_vegas.txd,gen_int4.ide,veg_pol_main2.dff,
14854,19.0832,countera,Yes,No,"No, visible always",No,34.91396,19.0880443,5.15058,gen_pol_vegas.txd,gen_int4.ide,countera.dff,
14855,8.0334,counterb,Yes,No,"No, visible always",No,6.25123,11.75018,9,gen_pol_vegas.txd,gen_int4.ide,counterb.dff,
14856,17.2235,cellsa,Yes,No,"No, visible always",No,21.8152,24.41,3.75069,gen_pol_vegas.txd,gen_int4.ide,cellsa.dff,
14858,35.1037,veg_pol_main1,Yes,No,"No, visible always",No,45.5482,50.0669,5.14728,gen_pol_vegas.txd,gen_int4.ide,veg_pol_main1.dff,
14859,5.11918,coochie-room,Yes,No,"No, visible always",No,6.6,6.72785,4.00002,gf1.txd,gen_int4.ide,coochie-room.dff,
1486,0.160764,DYN_BEER_1,Yes,No,"No, visible always",No,0.0828941,0.0828219,0.299415,BREAK_BAR.txd,dynamic2.ide,DYN_BEER_1.dff,Bar|Bottle
14860,4.49209,coochie-posters,No,No,"No, visible always",No,6.42197,5.84707,2.3929947,gf1.txd,gen_int4.ide,coochie-posters.dff,
14861,2.07463,choochie-bed,Yes,No,"No, visible always",No,2.53532,2.97447,0.90692,gf1.txd,gen_int4.ide,choochie-bed.dff,
14862,1.28729,headboard,No,No,"No, visible always",No,2.07929,0.745827,1.340429,gf1.txd,gen_int4.ide,headboard.dff,
14863,3.8747,clothes,No,No,"No, visible always",No,5.89023,5.29242,1.199919,gf1.txd,gen_int4.ide,clothes.dff,
14864,3.24924,shoes,No,No,"No, visible always",No,5.42185,3.66632,0.3299986,gf1.txd,gen_int4.ide,shoes.dff,
14865,5.76229,bobbi-room01,Yes,No,"No, visible always",No,8.10821,7.14651,4.00002,gf2.txd,gen_int4.ide,bobbi-room01.dff,
14866,1.81022,bobbie-bed01,Yes,No,"No, visible always",No,1.92715,2.51743,1.194019,gf2.txd,gen_int4.ide,bobbie-bed01.dff,Bed|Furniture
14867,4.27033,bobbie-cupboards,Yes,No,"No, visible always",No,7.90795,0.979083,3.07382,gf2.txd,gen_int4.ide,bobbie-cupboards.dff,
14868,4.67267,pennants01,No,No,"No, visible always",No,7.84153,4.92397,1.265314,gf2.txd,gen_int4.ide,pennants01.dff,
14869,1.20728,bobbie-table,No,No,"No, visible always",No,0.870471,1.61674,1.631852,gf2.txd,gen_int4.ide,bobbie-table.dff,
1487,0.216758,DYN_WINE_1,Yes,No,"No, visible always",No,0.1117661,0.1116686,0.4037,BREAK_BAR.txd,dynamic2.ide,DYN_WINE_1.dff,
14870,2.6408,pompom01,No,No,"No, visible always",No,1.365408,4.27868,3.020602,gf2.txd,gen_int4.ide,pompom01.dff,
14871,9.4298,Kylie_barn,Yes,No,"No, visible always",No,14.86338,8.36495,8.46379,gf3.txd,gen_int4.ide,Kylie_barn.dff,
14872,1.2954,Kylie_logs,Yes,No,"No, visible always",No,1.225639,2.012638,1.076697,gf3.txd,gen_int4.ide,Kylie_logs.dff,
14873,5.47864,Kylie_hay,Yes,No,"No, visible always",No,8.711722,3.582155,1.850842,gf3.txd,gen_int4.ide,Kylie_hay.dff,
14874,5.22096,Kylie_stairs,Yes,No,"No, visible always",No,7.3352,5.502088,5.30175,gf3.txd,gen_int4.ide,Kylie_stairs.dff,
14875,2.61632,Kylie_hay1,Yes,No,"No, visible always",No,3.41676,2.28788,1.650846,gf3.txd,gen_int4.ide,Kylie_hay1.dff,Farm|Hay
14876,11.2696,michelle-garage,Yes,No,"No, visible always",No,13.18751,15.2,10.15227,gf4.txd,gen_int4.ide,michelle-garage.dff,
14877,5.59014,michelle-stairs,Yes,No,"No, visible always",No,9.9375,3.00055,4.15228,gf4.txd,gen_int4.ide,michelle-stairs.dff,
14878,4.86166,michelle-barrels,Yes,No,"No, visible always",No,7.96236,4.64043,0.959947,gf4.txd,gen_int4.ide,michelle-barrels.dff,
14879,7.73304,michelle-bits,No,No,"No, visible always",No,11.162317,11.05477,0.635912,gf4.txd,gen_int4.ide,michelle-bits.dff,
1488,0.369612,DYN_SPIRIT_1,Yes,No,"No, visible always",No,0.1790027,0.1690433,0.697018,DYN_OBJECTS.txd,dynamic2.ide,DYN_SPIRIT_1.dff,
14880,1.96844,michelle-bed01,No,No,"No, visible always",No,2.53532,2.97447,0.906903,gf4.txd,gen_int4.ide,michelle-bed01.dff,
14881,10.1871,barbara-cop,Yes,No,"No, visible always",No,11.55,16.3,4.00162,gf5.txd,gen_int4.ide,barbara-cop.dff,
14882,6.76605,barb-pipes,No,No,"No, visible always",No,4.92388,12.05493,3.98417,gf5.txd,gen_int4.ide,barb-pipes.dff,
14883,4.20481,prison-gates,No,No,"No, visible always",No,0.1255598,7.39686,4,gf5.txd,gen_int4.ide,prison-gates.dff,
14885,39.9477,Vegas-signs1,No,No,"No, visible always",No,65.8047,45.0783,4.65431,gen_pol_vegas.txd,gen_int4.ide,Vegas-signs1.dff,
14886,35.6619,polvegsigns1,No,No,"No, visible always",No,67.6633,21.6733,6.2486,gen_pol_vegas.txd,gen_int4.ide,polvegsigns1.dff,
14887,25.5026,polvegsigns3,No,No,"No, visible always",No,32.85,43.1022,2.127867,gen_pol_vegas.txd,gen_int4.ide,polvegsigns3.dff,
14888,5.27374,Millie-headboard,Yes,No,"No, visible always",No,2.32273,7.346951,4.303168,gf6.txd,gen_int4.ide,Millie-headboard.dff,
14889,6.71151,Millie-room,Yes,No,"No, visible always",No,6.90714,10.64095,4.51541,gf6.txd,gen_int4.ide,Millie-room.dff,
14890,0.740657,millie-vibrators,No,No,"No, visible always",No,1.432936,0.410687,0.0798616,gf6.txd,gen_int4.ide,millie-vibrators.dff,
14891,4.84758,millie-swing,Yes,No,"No, visible always",No,5.545692,6.95317,4.49225,gf6.txd,gen_int4.ide,millie-swing.dff,
14892,28.4738,mp_sfpd_win2,No,No,"No, visible always",No,56.2964,1.694712,8.45269,mp_policeSF.txd,gen_int4.ide,mp_sfpd_win2.dff,
14893,3.05699,police1-exit,No,No,"No, visible always",No,4.570099,2.50731,3.19539,genintintpoliceB.txd,gen_int4.ide,police1-exit.dff,
14894,3.05699,police2-exit01,No,No,"No, visible always",No,4.570093,2.50732,3.19538,mp_policeSF.txd,gen_int4.ide,police2-exit01.dff,
14895,16.1133,mp_sfpd_obj2,No,No,"No, visible always",No,29.2351,5.40649,12.62439,mp_policeSF.txd,gen_int4.ide,mp_sfpd_obj2.dff,
14896,11.6583,mp_sfpd_lights2a,No,No,"No, visible always",No,16.36827,17.77217,7.13491,mp_policeSF.txd,gen_int4.ide,mp_sfpd_lights2a.dff,
14897,12.8724,mp_sfpd_lights1a,No,No,"No, visible always",No,19.20344,17.77218,8.18574,mp_policeSF.txd,gen_int4.ide,mp_sfpd_lights1a.dff,
14898,12.655,int_policeA03a,No,No,"No, visible always",No,20.9138,14.1831,4.3128,int_policeA03a.txd,gen_int4.ide,int_policeA03a.dff,
1490,1.4144,tag_01,No,No,"No, visible always",No,0.0244141,2.000367,2.000001,tags2_LAlae.txd,dynamic2.ide,tag_01.dff,
14900,3.06784,police3-exit01,Yes,No,"No, visible always",No,4.570096,2.50732,3.23716,mp_policeSF.txd,gen_int4.ide,police3-exit01.dff,
14901,3.05985,police3-exit02,Yes,No,"No, visible always",No,4.5701,2.50732,3.20676,mp_policeSF.txd,gen_int4.ide,police3-exit02.dff,
14902,11.1304,veg_pol_window,No,No,"No, visible always",No,21.92483,0.028299999999998,3.85308,gen_pol_vegas.txd,gen_int4.ide,veg_pol_window.dff,
14903,11.2954,mp_sfpd_lights2,No,No,"No, visible always",No,15.14853,16.20088,5.39094,mp_policeSF.txd,gen_int4.ide,mp_sfpd_lights2.dff,
1491,1.45393,Gen_doorINT01,Yes,No,"No, visible always",No,1.499999,0.8,2.48685,int_doors.txd,dynamic2.ide,Gen_doorINT01.dff,
1492,1.45712,Gen_doorINT02,Yes,No,"No, visible always",No,1.500004,0.8,2.49425,int_doors.txd,dynamic2.ide,Gen_doorINT02.dff,Door
1493,1.4567,Gen_doorSHOP01,Yes,No,"No, visible always",No,1.499999,0.8,2.49313,SHOP_doors.txd,dynamic2.ide,Gen_doorSHOP01.dff,Door
1494,1.45914,Gen_doorINT03,Yes,No,"No, visible always",No,1.500001,0.800001,2.49884,int_doors.txd,dynamic2.ide,Gen_doorINT03.dff,
1495,1.45914,Gen_doorEXT01,Yes,No,"No, visible always",No,1.5,0.8,2.49884,ext_doors2.txd,dynamic2.ide,Gen_doorEXT01.dff,Door|Grille
1496,1.45904,Gen_doorSHOP02,Yes,No,"No, visible always",No,1.5,0.8,2.49835,int_doors.txd,dynamic2.ide,Gen_doorSHOP02.dff,
1497,1.45881,Gen_doorEXT02,Yes,No,"No, visible always",No,1.500002,0.8,2.496,ext_doors2.txd,dynamic2.ide,Gen_doorEXT02.dff,
1498,1.45828,Gen_doorEXT03,Yes,No,"No, visible always",No,1.5,0.800004,2.49884,ext_doors_old.txd,dynamic2.ide,Gen_doorEXT03.dff,
1499,1.46002,Gen_doorINT05,Yes,No,"No, visible always",No,1.500003,0.8,2.50107,int_doors(CJ).txd,dynamic2.ide,Gen_doorINT05.dff,
1500,1.46463,Gen_doorEXT05,Yes,No,"No, visible always",No,1.499998,0.8,2.50107,SHOP_doors.txd,dynamic2.ide,Gen_doorEXT05.dff,
1501,1.46037,Gen_doorEXT04,Yes,No,"No, visible always",No,1.500003,0.8,2.50107,ext_doors_old.txd,dynamic2.ide,Gen_doorEXT04.dff,
1502,1.4605,Gen_doorINT04,Yes,No,"No, visible always",No,1.499999,0.8,2.50107,int_doors.txd,dynamic2.ide,Gen_doorINT04.dff,
15025,8.12949,genmotelfurn_sv,Yes,No,"No, visible always",No,11.56085,9.92319,3.5247,savegenmotel.txd,savehous.ide,genmotelfurn_sv.dff,Furniture|Interiors and interior details
15026,8.1105,imy_roomfurn12_sv,Yes,No,"No, visible always",No,11.54597,9.92587,3.5247,savegenmotel.txd,savehous.ide,imy_roomfurn12_sv.dff,
15027,3.49275,immy_clothes_sv,No,No,"No, visible always",No,6.23862,6.02118,0.047177,savegenmotel.txd,savehous.ide,immy_clothes_sv.dff,
15028,3.19447,genmotel2sh_sv,No,No,"No, visible always",No,3.64816,6.12254,0.33,savegenmotel.txd,savehous.ide,genmotel2sh_sv.dff,
15029,7.93646,genmotel2_sv,Yes,No,"No, visible always",No,12.41159,10.60068,3.59743,savegenmotel.txd,savehous.ide,genmotel2_sv.dff,
1503,2.96556,DYN_RAMP,Yes,No,"No, visible always",No,3.32864,4.60013,1.893663,RAMP1.txd,dynamic2.ide,DYN_RAMP.dff,
15030,7.9468,genmotel_sv,Yes,No,"No, visible always",No,12.41159,10.60055,3.501,savegenmotel.txd,savehous.ide,genmotel_sv.dff,
15031,7.71636,lasmall1_sv,Yes,No,"No, visible always",No,12.56554,8.842429,3.00002,lasmallsave.txd,savehous.ide,lasmall1_sv.dff,
15032,6.4383,lasmallfurn_sv,Yes,No,"No, visible always",No,10.335418,7.01936,3.08643,labits.txd,savehous.ide,lasmallfurn_sv.dff,
15033,11.5236,vegashotel_sv,Yes,No,"No, visible always",No,20.40411,9.370428,5.2,vegassavesmal.txd,savehous.ide,vegashotel_sv.dff,
15034,11.2032,hotelgen_sv,Yes,No,"No, visible always",No,16.33277,14.93522,3.49664,genhotelsave.txd,savehous.ide,hotelgen_sv.dff,Interiors and interior details
15035,6.74051,kb_bed_test2_sv,Yes,No,"No, visible always",No,9.33912,8.1364,5.20659,vegassavesmal.txd,savehous.ide,kb_bed_test2_sv.dff,
15036,3.95488,kit_cab_washin_sv,Yes,No,"No, visible always",No,5.00339,3.00007,2.30006,lasmallkitch.txd,savehous.ide,kit_cab_washin_sv.dff,
